,id,product_uid,relevance,len_of_query,word_in_title,word_in_description
64117,193129,183792,2.33,5,3,3
64118,193134,183795,2.67,2,2,2
64119,193146,183804,2.33,6,6,5
64120,193149,183806,2.33,3,1,1
64121,193150,183807,1.67,3,1,1
64122,193153,183810,2.67,3,2,2
64123,193155,183810,2.33,4,2,3
64124,193161,183814,2.33,3,2,2
64125,193169,183819,1.33,4,1,2
64126,193170,183820,2.33,4,2,2
64127,193172,183821,2.0,3,1,1
64128,193173,183822,2.67,4,1,3
64129,193175,183824,2.0,3,3,2
64130,193177,183825,2.33,5,3,3
64131,193185,183831,1.67,3,2,1
64132,193186,183832,2.67,2,0,1
64133,193187,183833,3.0,2,1,1
64134,193188,183834,2.33,4,4,4
64135,193190,183835,2.67,2,1,1
64136,193193,183838,2.0,4,3,3
64137,193196,183840,2.67,5,3,3
64138,193203,183845,3.0,4,4,4
64139,193204,183846,2.67,3,2,2
64140,193207,183847,2.67,5,4,4
64141,193212,183851,2.33,3,1,1
64142,193213,183852,2.67,3,3,3
64143,193218,183855,1.67,3,2,2
64144,193219,183856,1.33,6,3,4
64145,193220,183857,2.0,4,3,3
64146,193224,183861,2.0,3,2,0
64147,193228,183864,2.0,3,2,2
64148,193231,183867,2.0,5,4,3
64149,193232,183868,2.0,4,2,2
64150,193235,183870,2.67,5,5,3
64151,193236,183871,3.0,3,3,3
64152,193240,183874,2.33,3,2,3
64153,193245,183876,2.33,4,1,1
64154,193249,183878,2.67,4,2,2
64155,193250,183878,2.67,3,3,3
64156,193254,183882,1.0,1,1,1
64157,193255,183883,1.67,4,2,4
64158,193258,183886,1.67,4,3,3
64159,193264,183892,2.33,4,3,3
64160,193267,183894,1.33,4,2,3
64161,193269,183895,3.0,2,1,1
64162,193270,183896,2.0,3,1,1
64163,193272,183897,1.67,3,2,0
64164,193276,183900,1.67,3,2,2
64165,193279,183902,2.33,3,2,1
64166,193280,183903,2.33,1,0,0
64167,193281,183904,2.0,3,2,1
64168,193283,183905,2.67,4,3,4
64169,193288,183910,2.33,5,3,4
64170,193290,183912,2.33,5,3,3
64171,193293,183913,2.33,4,4,4
64172,193297,183917,3.0,3,2,2
64173,193300,183920,1.67,4,1,4
64174,193301,183921,3.0,2,1,1
64175,193307,183927,3.0,5,2,4
64176,193308,183927,2.0,3,2,3
64177,193310,183929,2.67,4,4,4
64178,193312,183931,1.33,4,3,2
64179,193313,183932,2.0,3,2,1
64180,193315,183934,2.33,4,2,2
64181,193316,183935,2.33,3,2,2
64182,193319,183937,2.33,5,3,3
64183,193320,183938,2.67,2,1,0
64184,193323,183941,1.33,4,2,1
64185,193324,183941,2.33,3,2,2
64186,193328,183944,1.67,3,1,0
64187,193331,183946,1.67,3,2,1
64188,193334,183948,2.0,3,2,2
64189,193335,183949,1.0,3,1,0
64190,193336,183950,1.67,3,3,3
64191,193337,183951,2.0,3,1,1
64192,193338,183952,2.0,8,7,7
64193,193341,183955,3.0,2,1,1
64194,193343,183956,1.33,3,1,1
64195,193345,183957,1.0,3,2,0
64196,193347,183959,1.33,3,2,2
64197,193348,183959,1.67,5,3,3
64198,193351,183962,3.0,4,4,4
64199,193354,183963,3.0,3,2,2
64200,193356,183965,1.67,5,4,3
64201,193358,183966,2.33,3,2,2
64202,193359,183967,2.33,5,4,3
64203,193363,183971,2.33,4,3,3
64204,193367,183973,1.67,4,2,0
64205,193371,183977,3.0,2,1,1
64206,193376,183979,1.33,4,0,1
64207,193379,183980,1.0,1,0,0
64208,193380,183981,2.67,4,2,1
64209,193384,183984,2.33,3,2,1
64210,193386,183986,2.67,4,4,3
64211,193388,183988,2.33,4,2,2
64212,193391,183990,2.33,3,2,2
64213,193392,183990,2.33,3,2,2
64214,193395,183992,2.67,3,2,2
64215,193400,183995,1.67,3,1,2
64216,193401,183996,2.67,4,3,2
64217,193402,183997,1.33,3,2,0
64218,193404,183999,3.0,5,5,5
64219,193406,184001,1.33,3,1,1
64220,193411,184006,2.33,3,1,2
64221,193412,184007,2.0,4,3,3
64222,193413,184008,2.33,3,2,2
64223,193419,184014,2.67,3,2,2
64224,193422,184017,2.33,4,3,3
64225,193428,184023,1.67,3,2,2
64226,193429,184024,2.33,4,3,3
64227,193432,184027,1.67,4,3,2
64228,193434,184029,2.67,4,3,3
64229,193442,184037,2.67,3,1,0
64230,193445,184040,3.0,5,5,2
64231,193447,184042,2.0,6,3,4
64232,193448,184043,1.67,4,2,2
64233,193450,184045,1.67,3,2,2
64234,193453,184047,2.0,4,3,3
64235,193454,184047,3.0,5,3,2
64236,193459,184052,2.33,5,2,0
64237,193461,184054,2.33,3,2,0
64238,193465,184058,2.67,4,2,2
64239,193466,184059,2.0,3,2,1
64240,193467,184060,1.67,3,2,2
64241,193475,184068,1.67,4,2,2
64242,193480,184070,2.33,3,2,2
64243,193482,184072,2.0,3,2,2
64244,193486,184076,1.67,3,2,2
64245,193487,184077,2.67,4,1,2
64246,193489,184078,2.0,4,3,3
64247,193491,184079,2.67,4,4,4
64248,193494,184082,2.33,5,4,2
64249,193498,184085,2.33,3,2,2
64250,193500,184086,2.67,3,2,2
64251,193508,184092,2.33,3,3,3
64252,193509,184093,2.33,3,0,0
64253,193511,184095,2.67,4,3,3
64254,193512,184096,2.0,3,2,1
64255,193516,184100,1.67,2,1,1
64256,193522,184105,1.0,5,2,3
64257,193523,184106,1.33,4,0,0
64258,193528,184110,2.33,6,4,5
64259,193535,184115,1.67,3,2,2
64260,193536,184116,2.67,2,0,1
64261,193538,184117,2.67,3,2,1
64262,193541,184120,2.67,3,3,3
64263,193542,184121,2.33,3,2,2
64264,193546,184124,2.0,4,4,4
64265,193548,184126,2.0,4,1,1
64266,193551,184128,1.67,3,2,2
64267,193570,184140,3.0,3,2,1
64268,193585,184152,2.67,3,3,2
64269,193588,184154,2.0,3,1,1
64270,193590,184155,2.33,5,3,2
64271,193593,184156,1.67,3,2,2
64272,193594,184157,3.0,2,2,2
64273,193595,184158,2.67,3,3,3
64274,193597,184160,2.67,5,3,3
64275,193600,184162,2.33,3,1,2
64276,193602,184163,2.0,3,1,1
64277,193605,184165,3.0,3,2,2
64278,193606,184166,2.0,4,3,0
64279,193608,184168,2.0,6,4,4
64280,193609,184169,2.67,5,3,3
64281,193610,184170,2.0,3,2,1
64282,193611,184170,3.0,3,3,2
64283,193613,184172,2.67,3,3,3
64284,193614,184173,1.0,3,1,1
64285,193620,184178,1.67,3,0,0
64286,193621,184179,2.67,3,2,2
64287,193623,184180,1.33,3,1,1
64288,193628,184185,2.67,4,3,1
64289,193633,184189,3.0,5,3,1
64290,193637,184192,2.67,4,3,2
64291,193639,184194,2.33,6,5,2
64292,193640,184195,3.0,5,3,4
64293,193646,184200,2.0,4,2,2
64294,193650,184203,1.67,3,2,2
64295,193651,184204,2.0,4,2,2
64296,193656,184207,2.33,3,1,2
64297,193659,184210,2.33,5,4,4
64298,193660,184211,2.67,4,3,3
64299,193661,184212,2.33,4,2,3
64300,193664,184215,2.0,2,1,1
64301,193667,184217,1.67,3,2,2
64302,193672,184221,2.33,2,2,0
64303,193676,184225,1.67,4,3,1
64304,193681,184227,1.67,5,4,3
64305,193682,184228,1.67,4,2,2
64306,193684,184230,2.0,3,2,1
64307,193685,184231,2.67,2,1,1
64308,193688,184233,3.0,4,4,4
64309,193690,184235,2.67,4,4,4
64310,193692,184237,2.0,3,2,1
64311,193693,184238,2.0,3,2,1
64312,193700,184243,1.67,4,1,3
64313,193705,184247,2.33,6,1,2
64314,193706,184248,2.33,4,3,3
64315,193709,184250,2.67,5,4,4
64316,193710,184251,3.0,2,2,1
64317,193712,184253,2.0,3,2,2
64318,193714,184254,3.0,2,2,2
64319,193719,184257,2.33,4,3,2
64320,193721,184257,2.0,4,3,2
64321,193729,184263,2.0,3,2,2
64322,193733,184265,2.67,4,4,4
64323,193735,184266,2.0,1,1,0
64324,193738,184269,2.67,3,2,2
64325,193739,184270,2.67,4,2,1
64326,193743,184273,2.0,4,1,1
64327,193744,184274,2.33,4,3,0
64328,193745,184274,2.33,2,2,2
64329,193747,184275,2.0,3,2,2
64330,193751,184278,1.67,4,3,4
64331,193752,184278,2.33,2,1,1
64332,193754,184280,2.33,3,1,1
64333,193760,184285,2.33,3,2,1
64334,193764,184287,1.67,3,1,1
64335,193765,184288,1.0,3,1,1
64336,193769,184292,3.0,3,2,1
64337,193774,184296,1.67,3,2,2
64338,193775,184297,3.0,4,3,2
64339,193777,184299,2.33,4,2,2
64340,193781,184302,2.67,2,1,0
64341,193782,184303,2.33,5,3,3
64342,193785,184306,2.67,5,3,2
64343,193787,184308,2.0,2,2,0
64344,193789,184310,3.0,5,4,4
64345,193798,184317,2.67,3,2,2
64346,193799,184318,2.33,5,2,2
64347,193800,184319,1.33,4,2,2
64348,193807,184324,2.33,1,0,0
64349,193808,184325,2.0,2,2,1
64350,193809,184326,2.67,5,3,4
64351,193811,184328,3.0,5,3,4
64352,193814,184330,2.33,2,2,2
64353,193816,184332,1.67,5,3,3
64354,193820,184336,3.0,4,2,1
64355,193822,184337,2.67,4,3,3
64356,193828,184341,3.0,3,2,1
64357,193832,184343,2.33,8,7,8
64358,193833,184344,2.33,4,4,4
64359,193835,184345,1.33,4,2,2
64360,193842,184350,1.67,3,1,0
64361,193843,184350,1.67,4,1,1
64362,193850,184356,1.0,1,0,0
64363,193855,184358,2.0,4,2,0
64364,193860,184362,2.0,3,1,1
64365,193861,184363,2.0,4,2,3
64366,193863,184364,2.0,6,3,3
64367,193869,184369,2.0,4,3,2
64368,193870,184369,1.67,4,2,2
64369,193871,184369,2.33,4,3,2
64370,193873,184370,2.33,4,4,4
64371,193875,184372,2.33,3,2,2
64372,193877,184373,3.0,2,1,1
64373,193881,184377,2.0,3,2,1
64374,193882,184377,2.67,3,1,1
64375,193885,184380,1.33,3,2,2
64376,193887,184381,2.33,8,5,8
64377,193891,184384,2.67,4,3,3
64378,193896,184386,2.33,4,2,2
64379,193897,184387,1.33,3,1,1
64380,193898,184388,2.33,4,3,4
64381,193899,184388,3.0,3,3,2
64382,193900,184389,1.67,3,2,3
64383,193902,184390,2.67,3,1,0
64384,193910,184397,2.33,3,2,2
64385,193911,184398,2.0,3,2,0
64386,193913,184400,3.0,3,3,3
64387,193914,184401,1.67,1,0,0
64388,193915,184402,2.67,6,5,2
64389,193917,184403,2.0,3,2,1
64390,193918,184403,2.0,3,2,2
64391,193923,184406,1.33,6,4,3
64392,193926,184408,2.0,3,2,2
64393,193927,184408,1.67,2,2,2
64394,193932,184413,2.33,4,3,1
64395,193934,184415,2.0,3,2,1
64396,193939,184417,2.0,2,0,1
64397,193943,184417,3.0,4,3,3
64398,193948,184420,2.67,3,1,2
64399,193950,184421,2.67,3,2,3
64400,193951,184422,2.0,2,1,1
64401,193954,184425,2.33,3,2,2
64402,193955,184425,2.0,5,3,3
64403,193956,184426,2.33,3,2,2
64404,193960,184428,2.33,4,3,3
64405,193962,184429,3.0,3,2,2
64406,193968,184433,2.0,5,3,2
64407,193969,184434,2.0,4,3,2
64408,193971,184435,2.67,5,5,4
64409,193976,184439,2.0,4,1,3
64410,193978,184441,2.33,5,2,3
64411,193982,184444,2.67,4,3,3
64412,193985,184447,2.67,3,2,2
64413,193986,184448,1.33,4,1,0
64414,193987,184449,3.0,2,1,0
64415,193988,184450,2.33,3,1,2
64416,193990,184452,3.0,3,3,3
64417,193992,184453,2.0,5,3,2
64418,193999,184458,2.0,1,0,0
64419,194002,184459,2.67,4,3,3
64420,194014,184467,2.33,4,2,2
64421,194022,184473,2.67,4,3,3
64422,194024,184475,2.67,5,3,2
64423,194025,184476,2.0,5,2,3
64424,194028,184479,1.67,3,2,2
64425,194032,184482,3.0,3,2,2
64426,194034,184484,2.0,5,3,5
64427,194040,184490,1.67,3,2,2
64428,194041,184491,2.0,4,3,3
64429,194043,184492,2.0,3,2,2
64430,194047,184495,1.67,4,2,3
64431,194050,184497,1.67,3,1,2
64432,194051,184497,1.0,3,1,2
64433,194057,184499,2.67,3,3,3
64434,194061,184501,2.0,2,1,1
64435,194067,184503,2.33,4,2,4
64436,194070,184506,2.0,3,2,2
64437,194072,184507,2.67,4,2,2
64438,194077,184510,2.67,2,1,1
64439,194079,184511,2.0,4,1,2
64440,194080,184512,3.0,3,1,1
64441,194085,184516,2.67,4,3,3
64442,194086,184516,3.0,3,3,3
64443,194089,184517,1.33,4,0,0
64444,194091,184519,2.0,4,2,1
64445,194093,184520,2.33,3,2,1
64446,194094,184520,2.0,3,2,0
64447,194095,184521,3.0,4,3,3
64448,194097,184523,2.67,6,4,3
64449,194101,184526,1.67,4,3,1
64450,194106,184529,1.0,4,2,1
64451,194110,184533,2.67,3,2,2
64452,194119,184539,2.33,4,1,2
64453,194120,184540,2.0,3,2,2
64454,194126,184544,2.33,4,2,1
64455,194128,184545,1.67,3,2,2
64456,194129,184546,2.67,4,3,3
64457,194136,184551,2.0,4,2,2
64458,194138,184553,1.33,4,1,1
64459,194140,184555,2.67,3,1,1
64460,194141,184556,2.33,5,3,4
64461,194146,184559,2.33,4,3,3
64462,194147,184559,3.0,3,1,1
64463,194161,184569,2.0,4,0,1
64464,194163,184571,1.67,4,1,2
64465,194165,184572,2.0,5,4,4
64466,194166,184573,2.0,4,3,2
64467,194168,184575,3.0,4,4,2
64468,194171,184578,2.67,2,1,1
64469,194173,184579,3.0,2,1,1
64470,194175,184581,1.67,3,2,1
64471,194176,184582,2.0,4,3,3
64472,194178,184584,2.0,3,2,2
64473,194182,184587,1.67,3,2,1
64474,194186,184590,2.0,3,1,2
64475,194188,184592,2.67,5,4,1
64476,194189,184593,2.67,4,3,1
64477,194195,184595,2.33,2,2,2
64478,194197,184597,2.67,5,4,4
64479,194199,184599,3.0,2,1,1
64480,194202,184599,2.0,3,2,2
64481,194204,184599,2.67,3,2,2
64482,194206,184601,2.33,5,4,4
64483,194207,184602,2.33,2,2,1
64484,194208,184603,2.33,3,2,1
64485,194209,184604,3.0,3,2,2
64486,194210,184605,2.33,3,2,2
64487,194211,184606,2.0,4,3,4
64488,194213,184608,2.67,3,2,2
64489,194214,184608,3.0,4,3,3
64490,194215,184608,2.0,4,2,2
64491,194217,184609,2.33,4,1,1
64492,194220,184612,2.33,3,1,2
64493,194225,184616,2.67,3,1,2
64494,194226,184617,2.33,1,0,0
64495,194231,184619,2.0,3,2,2
64496,194233,184620,2.33,4,1,2
64497,194235,184622,2.0,4,2,2
64498,194238,184625,2.0,3,2,0
64499,194241,184627,3.0,6,6,5
64500,194242,184628,2.67,3,2,3
64501,194243,184629,3.0,3,2,2
64502,194245,184630,3.0,3,1,2
64503,194247,184632,2.0,3,2,1
64504,194249,184634,1.67,4,2,1
64505,194250,184635,2.67,3,2,2
64506,194256,184641,2.33,3,2,2
64507,194262,184646,2.33,5,2,3
64508,194268,184651,2.0,3,2,1
64509,194270,184652,2.33,4,3,3
64510,194272,184654,1.67,3,1,0
64511,194273,184655,2.33,6,5,5
64512,194275,184656,2.67,3,2,1
64513,194281,184661,3.0,5,5,3
64514,194285,184663,2.67,4,4,4
64515,194287,184665,1.67,3,2,2
64516,194291,184668,2.0,6,2,2
64517,194293,184669,3.0,3,2,2
64518,194297,184671,2.33,3,2,1
64519,194299,184672,2.0,4,3,3
64520,194301,184674,2.0,5,3,3
64521,194305,184678,3.0,4,3,2
64522,194306,184679,2.67,2,2,2
64523,194307,184680,2.67,3,2,2
64524,194318,184688,2.67,2,0,0
64525,194320,184689,2.67,2,1,1
64526,194326,184693,2.67,5,2,4
64527,194328,184694,2.33,3,2,2
64528,194330,184695,2.0,4,3,3
64529,194332,184697,2.33,3,2,2
64530,194334,184699,2.0,3,2,2
64531,194343,184706,2.67,2,2,2
64532,194346,184708,2.0,6,4,4
64533,194348,184710,2.67,3,2,2
64534,194354,184715,2.67,4,3,3
64535,194356,184717,2.67,3,2,1
64536,194357,184718,1.67,3,1,1
64537,194359,184720,2.0,4,2,2
64538,194364,184724,1.33,2,1,2
64539,194366,184726,2.33,5,2,3
64540,194370,184729,2.67,3,2,2
64541,194376,184731,2.67,3,2,2
64542,194378,184733,2.0,5,2,3
64543,194382,184737,2.0,4,2,1
64544,194386,184740,2.33,3,2,2
64545,194387,184741,2.67,6,5,5
64546,194390,184743,2.0,5,3,1
64547,194393,184746,2.0,4,2,1
64548,194395,184748,3.0,4,3,2
64549,194397,184750,2.0,4,4,4
64550,194405,184756,2.67,2,1,1
64551,194406,184757,2.67,4,3,2
64552,194409,184760,2.33,3,2,1
64553,194411,184761,3.0,3,3,3
64554,194412,184762,2.67,3,3,3
64555,194416,184764,1.67,4,3,4
64556,194420,184767,2.33,3,2,2
64557,194423,184769,1.0,1,1,1
64558,194427,184770,2.33,3,2,2
64559,194434,184776,2.0,4,3,3
64560,194437,184779,2.0,3,2,2
64561,194440,184781,2.33,1,0,0
64562,194442,184783,2.67,4,3,3
64563,194445,184786,2.33,4,2,3
64564,194446,184786,2.67,4,2,1
64565,194449,184789,2.33,3,2,2
64566,194452,184792,2.67,3,3,3
64567,194453,184793,2.0,4,3,2
64568,194454,184794,2.0,4,2,2
64569,194455,184795,2.33,3,2,2
64570,194456,184796,2.33,3,1,1
64571,194457,184797,2.0,4,4,4
64572,194461,184800,2.0,4,3,2
64573,194462,184801,3.0,4,4,4
64574,194465,184804,1.33,4,3,2
64575,194470,184807,2.67,5,5,5
64576,194473,184809,2.0,4,2,2
64577,194476,184810,2.0,4,3,1
64578,194477,184811,2.0,4,3,3
64579,194478,184812,1.67,3,2,0
64580,194483,184816,2.0,5,1,2
64581,194485,184818,3.0,4,1,2
64582,194489,184822,2.67,3,2,0
64583,194490,184823,1.0,2,0,1
64584,194493,184826,2.33,4,3,3
64585,194494,184827,3.0,3,3,3
64586,194501,184832,2.67,1,0,0
64587,194503,184834,3.0,4,4,4
64588,194504,184834,1.67,4,3,2
64589,194505,184835,1.67,5,4,4
64590,194508,184837,2.67,1,0,0
64591,194511,184840,2.0,6,6,5
64592,194512,184841,1.67,3,2,2
64593,194514,184843,2.67,3,1,1
64594,194516,184844,2.33,3,2,2
64595,194518,184845,2.67,5,4,5
64596,194522,184848,2.67,4,2,3
64597,194525,184851,1.67,3,2,2
64598,194527,184853,3.0,4,4,4
64599,194531,184856,2.67,3,2,1
64600,194533,184857,1.33,4,1,3
64601,194535,184859,1.67,4,2,2
64602,194536,184860,3.0,5,4,4
64603,194538,184861,2.67,5,2,3
64604,194539,184862,1.33,2,1,1
64605,194540,184862,2.33,5,4,3
64606,194546,184865,3.0,4,3,2
64607,194549,184868,2.67,3,3,3
64608,194550,184869,2.33,4,3,3
64609,194553,184870,2.33,6,4,4
64610,194557,184874,2.67,3,2,1
64611,194559,184876,1.0,4,1,2
64612,194566,184881,2.33,5,2,3
64613,194568,184882,2.0,5,2,2
64614,194571,184884,2.0,3,2,2
64615,194573,184886,2.0,3,2,1
64616,194574,184887,2.67,4,3,1
64617,194576,184888,2.33,4,3,2
64618,194583,184894,2.67,4,3,3
64619,194584,184895,2.33,2,1,1
64620,194595,184902,1.67,5,2,3
64621,194598,184904,1.67,3,2,2
64622,194604,184908,2.33,3,2,1
64623,194610,184912,2.67,4,3,2
64624,194611,184913,2.0,2,1,1
64625,194612,184914,2.33,3,3,3
64626,194616,184917,3.0,4,1,0
64627,194617,184918,1.67,3,1,1
64628,194619,184919,1.0,3,1,1
64629,194620,184919,2.33,4,3,3
64630,194621,184920,1.67,3,1,1
64631,194623,184922,2.33,3,2,3
64632,194628,184926,2.0,4,2,4
64633,194629,184927,2.33,2,1,0
64634,194631,184929,2.67,3,2,2
64635,194636,184932,1.33,2,1,1
64636,194637,184933,2.67,6,4,4
64637,194643,184937,3.0,3,0,0
64638,194644,184938,1.67,4,2,2
64639,194650,184941,2.33,4,2,1
64640,194651,184941,2.67,3,3,2
64641,194652,184942,2.0,2,0,0
64642,194656,184944,2.33,3,2,2
64643,194659,184947,2.67,3,2,2
64644,194661,184948,2.67,5,2,4
64645,194663,184948,2.33,5,3,3
64646,194666,184951,2.67,3,2,2
64647,194667,184952,1.67,3,2,2
64648,194668,184953,3.0,2,2,1
64649,194669,184954,2.67,4,3,3
64650,194670,184955,2.0,4,2,1
64651,194672,184956,2.0,3,2,1
64652,194676,184959,2.0,4,3,3
64653,194677,184959,2.67,3,2,2
64654,194678,184960,2.33,3,2,0
64655,194681,184963,2.0,3,2,1
64656,194682,184963,2.0,4,2,2
64657,194683,184964,2.33,5,4,2
64658,194691,184969,2.67,3,2,2
64659,194694,184970,2.0,3,2,0
64660,194697,184973,2.67,2,1,1
64661,194698,184974,2.0,3,2,2
64662,194701,184975,1.33,3,2,1
64663,194703,184977,3.0,2,2,2
64664,194706,184978,2.0,4,2,3
64665,194707,184978,2.0,5,3,3
64666,194711,184979,2.0,4,3,2
64667,194712,184980,2.33,3,2,3
64668,194715,184981,2.33,2,1,1
64669,194718,184984,1.67,3,2,1
64670,194721,184987,1.67,2,1,1
64671,194725,184990,2.33,5,4,4
64672,194728,184992,2.67,5,4,5
64673,194731,184995,2.33,2,1,1
64674,194733,184996,2.33,6,4,2
64675,194741,185003,1.67,4,3,2
64676,194743,185005,2.33,8,8,8
64677,194745,185007,2.0,4,2,1
64678,194748,185009,1.25,3,1,1
64679,194753,185014,2.67,3,2,2
64680,194754,185014,2.33,6,1,2
64681,194756,185016,2.0,3,2,2
64682,194757,185017,1.67,4,2,2
64683,194765,185023,2.67,5,5,5
64684,194767,185023,2.67,3,2,2
64685,194769,185025,3.0,5,5,4
64686,194775,185029,1.67,6,1,2
64687,194776,185029,1.67,4,1,1
64688,194778,185030,2.33,4,3,4
64689,194783,185034,2.67,2,1,1
64690,194788,185036,2.67,5,4,4
64691,194789,185037,1.33,3,2,2
64692,194793,185040,2.0,3,2,1
64693,194795,185042,2.33,3,2,2
64694,194797,185044,1.0,4,2,3
64695,194800,185047,1.67,4,3,3
64696,194801,185048,3.0,3,3,3
64697,194804,185050,1.67,3,2,2
64698,194811,185056,2.33,5,4,4
64699,194814,185059,2.33,4,1,1
64700,194815,185060,3.0,3,3,3
64701,194818,185062,2.33,5,4,4
64702,194819,185063,3.0,2,1,1
64703,194823,185067,2.0,3,3,1
64704,194825,185069,2.33,1,0,0
64705,194833,185076,2.0,3,2,0
64706,194834,185077,3.0,3,3,3
64707,194835,185078,2.67,4,2,2
64708,194836,185079,2.67,2,1,1
64709,194838,185080,2.33,3,1,2
64710,194839,185080,2.0,3,2,1
64711,194842,185083,2.67,1,0,0
64712,194849,185088,2.33,3,2,1
64713,194853,185091,3.0,3,2,2
64714,194854,185092,1.67,3,2,1
64715,194856,185094,2.33,3,2,2
64716,194858,185096,2.67,4,1,3
64717,194859,185097,1.67,3,2,1
64718,194863,185101,2.33,4,3,3
64719,194866,185104,2.67,5,3,2
64720,194868,185104,1.0,4,2,1
64721,194872,185107,2.67,3,1,2
64722,194873,185108,2.0,3,3,3
64723,194875,185110,2.33,6,3,3
64724,194876,185111,2.0,3,2,2
64725,194877,185112,2.33,3,2,0
64726,194886,185120,2.33,2,1,0
64727,194892,185125,1.67,3,2,1
64728,194894,185127,2.0,3,2,2
64729,194895,185127,2.67,4,4,3
64730,194898,185130,2.33,4,3,3
64731,194899,185131,2.0,1,0,0
64732,194905,185133,2.33,3,2,2
64733,194906,185134,2.33,3,2,3
64734,194907,185135,3.0,2,1,1
64735,194908,185136,2.67,3,2,1
64736,194910,185138,2.33,2,1,0
64737,194914,185142,2.0,4,3,1
64738,194916,185144,3.0,4,4,4
64739,194921,185148,2.33,4,2,2
64740,194922,185149,2.33,4,3,2
64741,194923,185150,2.33,3,1,1
64742,194924,185151,2.33,4,2,2
64743,194925,185152,2.67,2,1,1
64744,194933,185156,2.33,4,3,2
64745,194935,185158,2.33,3,2,1
64746,194941,185162,2.67,3,1,1
64747,194942,185163,1.67,4,3,3
64748,194943,185164,2.33,3,2,2
64749,194947,185167,2.33,5,3,3
64750,194953,185170,2.33,4,2,2
64751,194967,185181,2.33,5,3,3
64752,194968,185182,3.0,3,2,2
64753,194971,185184,2.0,3,2,2
64754,194972,185184,2.0,3,2,2
64755,194975,185186,2.0,4,3,2
64756,194979,185190,2.67,1,0,0
64757,194982,185193,2.0,3,2,2
64758,194988,185196,2.0,4,2,2
64759,194990,185197,2.67,2,2,1
64760,194993,185199,2.67,4,3,3
64761,194996,185201,2.0,3,2,2
64762,194998,185203,1.67,4,2,2
64763,194999,185204,3.0,5,5,5
64764,195004,185208,2.67,5,2,2
64765,195006,185210,2.33,5,3,3
64766,195008,185212,1.67,4,2,3
64767,195012,185214,3.0,4,4,2
64768,195014,185216,3.0,6,6,6
64769,195017,185219,2.33,3,2,2
64770,195020,185222,2.33,4,3,3
64771,195024,185226,2.67,3,1,2
64772,195025,185227,2.67,3,2,2
64773,195032,185229,2.0,5,3,3
64774,195036,185233,3.0,6,6,6
64775,195037,185233,3.0,2,1,1
64776,195039,185235,2.0,4,3,2
64777,195049,185243,2.0,6,6,6
64778,195055,185247,2.0,3,2,1
64779,195056,185248,2.33,4,3,3
64780,195062,185251,2.67,1,0,0
64781,195064,185252,2.33,4,2,2
64782,195066,185253,2.67,3,1,1
64783,195069,185256,2.67,4,3,3
64784,195071,185258,2.33,4,3,3
64785,195078,185264,2.33,5,4,3
64786,195079,185265,2.67,2,2,1
64787,195087,185272,1.33,4,4,3
64788,195088,185273,3.0,5,5,4
64789,195095,185275,2.67,3,1,0
64790,195101,185279,3.0,5,3,2
64791,195102,185280,2.33,5,4,4
64792,195105,185283,2.67,4,4,2
64793,195106,185284,2.67,5,4,4
64794,195109,185286,3.0,4,3,3
64795,195110,185287,1.33,3,2,2
64796,195111,185288,1.67,3,2,2
64797,195113,185290,2.33,3,2,3
64798,195114,185290,2.33,3,1,1
64799,195118,185294,1.67,6,2,3
64800,195119,185295,2.33,3,3,2
64801,195122,185297,3.0,3,2,3
64802,195123,185298,2.33,4,2,3
64803,195124,185298,1.0,1,0,0
64804,195126,185300,3.0,5,5,2
64805,195130,185303,2.33,3,2,0
64806,195138,185310,2.0,4,3,1
64807,195143,185314,2.67,4,3,3
64808,195145,185315,2.33,3,2,2
64809,195148,185318,1.33,3,2,2
64810,195149,185319,3.0,2,0,0
64811,195150,185319,2.67,4,4,4
64812,195152,185321,2.67,5,3,3
64813,195155,185323,2.33,7,3,4
64814,195159,185327,1.67,4,4,3
64815,195160,185328,1.0,2,2,2
64816,195162,185330,3.0,5,2,3
64817,195166,185333,2.33,3,1,2
64818,195168,185334,1.33,4,2,2
64819,195171,185336,2.33,3,2,2
64820,195172,185337,1.67,2,1,1
64821,195174,185339,2.67,3,2,2
64822,195175,185340,2.0,4,4,4
64823,195177,185342,1.0,3,0,1
64824,195178,185343,2.67,12,11,10
64825,195179,185344,2.33,4,3,2
64826,195180,185345,1.0,4,1,1
64827,195182,185347,2.33,4,0,0
64828,195186,185350,2.67,3,3,2
64829,195188,185352,2.33,3,3,3
64830,195191,185354,2.0,4,3,3
64831,195192,185355,1.67,3,2,1
64832,195196,185358,2.0,3,2,1
64833,195197,185359,2.0,4,3,2
64834,195198,185360,2.67,5,3,4
64835,195202,185363,3.0,3,2,2
64836,195203,185363,1.0,4,2,2
64837,195204,185363,2.33,4,2,2
64838,195206,185364,2.67,4,3,3
64839,195207,185365,1.67,5,3,3
64840,195208,185366,2.0,2,1,1
64841,195213,185370,2.0,4,3,3
64842,195214,185371,1.67,5,3,3
64843,195218,185375,2.33,4,1,1
64844,195219,185376,2.33,6,4,4
64845,195220,185377,2.67,4,2,1
64846,195223,185379,2.67,5,1,3
64847,195224,185380,3.0,5,4,3
64848,195225,185381,2.67,4,3,3
64849,195233,185389,2.0,4,2,3
64850,195236,185391,2.0,4,2,2
64851,195237,185392,2.33,5,3,3
