id,product_uid,relevance,len_of_query,word_in_title,word_in_description
207398,194864,1.67,2,1,1
207399,194865,1.67,2,1,0
207401,194867,2.0,3,2,1
207404,194869,2.67,2,2,1
207405,194870,2.67,4,3,3
207406,194871,2.67,5,3,4
207407,194872,2.33,7,6,5
207412,194876,1.33,3,2,2
207415,194878,2.0,4,2,2
207416,194879,2.33,2,1,0
207417,194880,1.33,1,0,0
207418,194881,2.67,4,3,2
207422,194885,3.0,2,2,2
207430,194892,2.67,4,4,4
207432,194894,2.33,5,3,2
207440,194900,2.67,5,3,3
207442,194901,1.67,2,1,1
207444,194902,3.0,3,2,2
207445,194903,2.33,4,2,2
207447,194905,3.0,3,2,2
207448,194906,2.33,4,2,1
207449,194907,3.0,5,3,4
207453,194908,3.0,4,4,3
207458,194912,2.33,4,3,3
207461,194915,1.33,2,1,1
207463,194917,2.0,5,4,3
207464,194918,2.67,4,3,3
207466,194919,2.67,3,1,2
207470,194922,3.0,3,3,3
207473,194924,2.33,3,3,3
207476,194926,1.33,2,1,1
207479,194928,2.0,4,3,2
207485,194932,2.33,4,3,1
207486,194933,2.33,3,3,2
207488,194935,2.33,2,2,1
207492,194938,1.33,2,1,1
207494,194940,3.0,4,3,3
207497,194941,2.33,6,5,5
207499,194943,2.67,3,2,2
207502,194945,2.0,4,2,2
207506,194947,1.67,4,3,3
207509,194950,2.0,3,2,2
207512,194953,2.33,5,4,3
207515,194956,2.33,3,2,2
207519,194958,1.0,4,0,2
207522,194960,3.0,4,4,4
207528,194964,1.0,3,2,2
207531,194967,2.67,4,3,2
207532,194968,2.0,5,2,4
207536,194971,2.67,2,1,0
207539,194973,2.67,3,3,3
207546,194980,1.67,3,2,1
207547,194981,2.67,3,3,2
207552,194984,2.33,5,4,4
207554,194986,2.33,4,2,2
207564,194992,2.67,6,4,2
207565,194992,2.33,2,1,1
207567,194994,2.67,3,2,1
207569,194996,2.33,3,1,2
207571,194998,2.0,3,1,0
207581,195006,3.0,3,2,1
207583,195008,2.0,2,1,1
207588,195012,2.0,3,2,2
207589,195013,2.67,3,2,0
207592,195015,2.33,4,3,2
207594,195017,1.67,1,0,0
207595,195018,3.0,2,1,1
207601,195022,2.33,4,4,4
207605,195026,2.0,4,3,2
207609,195029,1.67,5,2,2
207611,195031,2.67,3,2,1
207619,195037,2.0,5,4,4
207624,195040,3.0,4,3,4
207626,195042,3.0,4,4,3
207631,195044,2.0,3,3,3
207633,195046,2.67,4,2,2
207634,195047,2.0,4,2,3
207640,195051,2.33,3,2,2
207641,195052,1.67,5,1,2
207644,195054,2.67,4,4,4
207646,195056,2.33,4,3,2
207648,195058,2.67,4,2,2
207649,195059,2.67,3,3,3
207650,195060,2.0,4,2,4
207651,195061,2.0,3,2,2
207658,195067,2.0,3,2,1
207660,195069,2.0,4,2,3
207662,195071,3.0,4,4,4
207668,195076,2.0,4,1,1
207670,195077,2.33,3,2,1
207673,195079,2.67,4,2,3
207674,195080,2.0,3,2,2
207678,195083,2.67,3,1,1
207679,195084,2.0,4,2,2
207680,195085,2.33,4,3,1
207681,195086,2.67,3,2,2
207683,195088,2.33,3,2,1
207684,195089,2.67,2,1,0
207685,195090,2.0,2,0,0
207686,195091,2.67,3,1,1
207687,195091,2.67,3,1,1
207689,195092,1.33,4,2,2
207691,195093,2.67,4,2,3
207694,195095,1.33,3,2,2
207695,195095,1.0,3,2,2
207696,195095,1.0,2,1,1
207698,195096,2.67,3,3,3
207701,195098,3.0,3,3,3
207702,195099,3.0,2,1,1
207704,195101,3.0,5,3,4
207710,195106,2.33,4,2,4
207711,195107,2.67,3,2,2
207712,195108,1.0,3,2,1
207713,195109,3.0,5,4,1
207718,195111,1.0,3,2,2
207719,195111,2.33,3,2,2
207722,195113,2.33,3,2,2
207726,195115,2.67,3,3,3
207727,195116,2.33,4,3,3
207728,195117,2.67,4,3,2
207729,195118,2.0,4,2,2
207730,195119,2.0,5,3,4
207731,195120,2.67,3,2,2
207738,195125,1.67,3,2,2
207742,195129,3.0,4,3,3
207746,195133,3.0,4,2,3
207749,195136,2.0,3,3,2
207751,195137,2.67,4,2,2
207757,195143,2.33,4,3,1
207758,195144,2.33,3,2,2
207759,195145,1.67,3,2,2
207760,195146,2.67,4,2,2
207761,195146,2.67,4,4,1
207762,195147,2.0,2,1,0
207764,195149,2.67,5,4,3
207769,195154,2.0,5,5,5
207770,195155,1.33,3,1,0
207771,195156,2.0,5,3,2
207772,195157,2.0,3,2,2
207774,195159,2.67,5,3,3
207777,195162,2.33,7,4,5
207780,195164,1.33,1,0,0
207783,195166,3.0,3,2,2
207786,195169,3.0,2,1,1
207791,195173,2.0,2,1,2
207792,195174,2.67,4,3,3
207799,195177,2.0,4,2,2
207801,195178,2.0,3,2,2
207802,195178,1.33,3,2,2
207803,195179,2.33,3,1,1
207805,195180,2.67,4,3,3
207806,195181,1.33,5,3,3
207809,195184,2.0,3,2,2
207814,195187,2.33,4,2,1
207816,195189,2.0,5,2,4
207817,195189,2.33,3,1,1
207820,195192,2.67,5,4,4
207829,195201,2.0,4,2,2
207830,195202,2.33,2,0,1
207839,195209,1.0,3,3,3
207840,195210,2.67,4,3,4
207842,195211,2.33,3,2,2
207846,195214,2.67,3,3,3
207847,195215,3.0,7,6,4
207849,195217,2.67,3,2,2
207852,195220,2.67,5,3,4
207853,195221,2.67,5,2,2
207854,195222,3.0,6,5,5
207856,195224,2.0,4,2,2
207860,195227,2.0,5,3,3
207872,195237,2.33,4,3,2
207873,195238,2.0,3,1,2
207876,195239,2.33,3,2,2
207879,195242,2.0,3,2,2
207880,195243,2.0,3,2,1
207882,195245,2.0,6,3,3
207885,195248,1.33,4,3,1
207886,195249,2.33,4,3,3
207890,195250,1.0,4,2,2
207892,195252,1.67,5,3,0
207893,195253,2.0,4,1,2
207896,195254,2.67,5,2,3
207900,195258,1.67,4,3,3
207907,195262,1.0,3,2,2
207909,195263,1.67,4,3,3
207915,195268,2.0,3,2,2
207917,195269,2.33,3,2,2
207922,195274,3.0,4,2,1
207924,195276,2.0,3,2,2
207925,195277,2.0,4,3,3
207933,195284,1.67,3,2,1
207935,195286,2.0,3,2,2
207938,195287,1.67,4,0,0
207951,195298,3.0,3,2,2
207953,195299,1.67,4,1,2
207956,195301,2.33,2,2,2
207957,195302,2.33,3,2,1
207960,195305,2.0,4,3,1
207963,195308,3.0,3,3,3
207964,195309,3.0,3,2,2
207965,195310,3.0,6,4,3
207968,195312,2.33,4,3,3
207971,195314,1.0,3,1,2
207972,195314,2.33,4,2,2
207980,195321,1.67,3,2,1
207987,195325,2.0,6,5,4
207988,195326,2.67,4,1,1
207989,195327,2.33,4,3,0
207992,195329,2.67,1,0,0
207998,195332,2.33,4,4,2
208001,195333,1.67,3,2,0
208006,195336,3.0,2,0,0
208009,195338,2.33,3,2,2
208012,195341,2.67,3,1,1
208013,195342,1.67,3,2,1
208017,195345,2.67,5,0,4
208018,195346,2.67,3,1,0
208023,195351,2.67,6,6,6
208025,195353,2.33,3,2,1
208026,195354,2.0,3,1,1
208034,195358,1.67,2,1,0
208036,195360,2.33,4,3,1
208039,195363,2.67,3,2,3
208044,195367,2.33,9,5,3
208053,195375,2.33,2,0,1
208055,195377,1.33,3,2,1
208056,195378,1.67,6,2,3
208061,195382,1.67,3,2,2
208063,195383,2.67,3,2,3
208064,195383,2.33,3,2,0
208067,195386,2.33,5,2,3
208068,195387,2.33,3,1,1
208069,195387,2.33,4,2,2
208074,195392,2.33,3,1,1
208077,195395,2.33,4,3,0
208078,195396,2.0,4,3,2
208081,195397,2.67,4,3,2
208085,195399,2.67,2,0,0
208092,195404,1.33,5,1,3
208093,195405,1.33,4,3,3
208094,195405,1.67,4,2,2
208096,195407,2.33,7,4,5
208099,195409,3.0,4,3,4
208102,195412,3.0,4,3,4
208111,195421,2.33,2,1,1
208113,195423,2.33,3,1,1
208114,195424,1.33,4,2,2
208117,195427,2.0,2,0,0
208118,195428,2.33,2,1,0
208120,195430,2.67,4,2,2
208123,195432,2.67,3,2,3
208125,195434,2.33,3,2,2
208126,195435,1.67,3,2,1
208127,195436,2.0,3,1,1
208136,195444,2.67,4,3,2
208137,195445,3.0,3,2,3
208139,195446,2.0,3,2,2
208140,195446,1.67,5,2,3
208142,195448,2.33,4,1,1
208144,195450,2.0,7,6,5
208150,195455,1.67,3,2,2
208151,195456,2.0,3,1,1
208158,195461,2.0,3,3,2
208162,195465,2.0,4,2,3
208164,195467,2.0,4,4,3
208169,195471,1.67,3,2,2
208172,195474,2.33,6,4,4
208187,195487,2.67,5,5,5
208188,195488,2.0,4,2,2
208191,195490,1.0,4,2,2
208193,195491,2.0,3,2,2
208198,195496,2.67,2,1,1
208200,195498,3.0,3,2,2
208202,195499,2.67,3,3,3
208209,195505,2.33,6,5,4
208210,195506,2.0,2,1,1
208214,195508,3.0,2,1,1
208217,195510,1.67,3,2,2
208220,195513,2.0,5,4,4
208222,195514,2.33,3,1,2
208224,195516,2.67,3,2,1
208226,195518,3.0,7,7,7
208229,195521,1.33,5,2,3
208236,195525,2.0,4,2,4
208252,195540,2.67,5,3,3
208260,195547,2.33,11,5,4
208261,195548,1.67,3,2,1
208264,195549,2.0,4,4,3
208265,195550,2.67,3,2,2
208267,195551,2.33,3,2,2
208269,195553,1.0,3,0,0
208272,195556,2.67,6,5,3
208278,195561,3.0,2,2,2
208279,195562,3.0,4,3,1
208283,195566,2.0,3,2,2
208284,195566,1.33,3,2,2
208285,195567,2.67,3,2,2
208288,195568,2.33,3,2,2
208289,195569,2.0,4,2,3
208290,195570,2.33,3,2,2
208292,195572,1.67,4,2,2
208294,195574,2.33,3,2,2
208295,195575,3.0,3,2,2
208304,195580,2.33,5,3,3
208306,195581,2.0,3,1,1
208307,195582,1.67,3,2,2
208308,195582,1.33,3,2,2
208310,195584,1.33,5,1,3
208312,195586,2.0,3,1,1
208313,195587,2.0,4,2,2
208314,195588,2.33,4,2,2
208315,195589,2.67,4,3,2
208319,195593,1.67,4,2,2
208320,195594,2.67,3,2,2
208322,195595,3.0,5,5,5
208324,195596,2.0,4,3,4
208326,195598,1.33,4,2,0
208329,195601,1.33,3,2,2
208331,195602,2.0,3,3,3
208333,195604,2.67,4,2,2
208336,195606,2.0,3,0,0
208337,195607,1.33,3,2,0
208338,195608,3.0,2,1,0
208342,195610,1.67,3,1,1
208347,195615,1.33,5,2,2
208348,195616,2.33,4,3,3
208350,195618,2.33,3,2,2
208354,195622,2.0,3,2,2
208355,195623,2.67,5,3,4
208358,195625,1.0,1,0,0
208360,195627,3.0,5,3,3
208361,195628,2.33,4,3,3
208364,195631,2.33,7,4,5
208367,195633,2.0,3,1,1
208369,195635,2.33,4,3,2
208371,195637,2.33,4,2,2
208372,195638,1.67,5,3,3
208373,195639,3.0,2,1,1
208375,195641,2.33,4,3,3
208376,195642,1.67,4,2,1
208379,195644,1.67,4,2,2
208384,195648,2.33,3,3,3
208385,195648,2.67,8,6,6
208390,195651,2.0,7,7,5
208392,195653,2.67,3,3,1
208395,195655,1.0,3,2,2
208401,195660,2.33,3,2,1
208403,195661,2.0,3,1,2
208404,195662,3.0,5,4,2
208411,195667,2.33,5,4,3
208414,195670,2.0,4,4,2
208415,195671,2.33,4,3,3
208417,195673,2.0,5,2,3
208419,195675,2.33,3,2,2
208421,195677,1.67,2,1,1
208422,195678,2.67,3,3,3
208424,195678,2.67,2,1,1
208425,195679,1.67,3,2,2
208426,195680,1.67,2,2,0
208428,195682,2.33,3,2,1
208429,195683,2.67,3,2,2
208431,195685,2.33,2,1,0
208434,195687,2.0,2,1,1
208436,195689,2.67,5,4,4
208442,195694,2.67,5,3,3
208447,195698,2.67,4,2,3
208449,195700,1.0,4,3,3
208450,195701,2.0,4,2,4
208458,195708,2.33,3,2,2
208461,195710,3.0,5,3,4
208464,195712,2.33,2,2,1
208466,195714,2.67,5,5,5
208468,195716,3.0,5,5,5
208470,195718,2.67,4,4,2
208473,195721,3.0,2,0,1
208477,195724,2.67,4,4,4
208478,195724,2.0,3,1,1
208481,195726,3.0,4,4,4
208482,195727,2.67,5,3,2
208483,195728,3.0,3,3,3
208487,195730,2.0,3,2,2
208488,195730,2.0,3,2,1
208491,195733,2.33,3,1,0
208492,195733,3.0,4,3,0
208493,195734,1.33,4,1,1
208497,195738,2.33,4,3,1
208502,195741,2.67,3,0,0
208507,195745,2.33,2,1,1
208508,195746,2.0,3,2,2
208515,195751,2.33,4,0,2
208526,195758,2.33,4,1,2
208530,195761,3.0,4,4,4
208535,195764,2.33,3,2,3
208538,195765,2.0,3,3,2
208542,195768,2.67,4,3,4
208543,195769,3.0,4,4,4
208545,195771,2.33,6,4,2
208546,195772,2.67,3,2,2
208548,195774,2.67,3,2,2
208549,195775,2.0,3,2,2
208552,195777,2.67,4,2,3
208557,195781,2.33,5,4,3
208561,195785,3.0,4,2,2
208562,195786,2.33,3,3,3
208563,195787,2.33,3,2,2
208564,195788,2.67,2,1,0
208566,195789,2.0,3,0,2
208569,195791,2.0,3,2,1
208574,195795,2.0,5,2,4
208576,195796,1.33,5,3,2
208577,195797,1.67,3,1,1
208578,195798,3.0,6,3,5
208583,195802,2.67,3,3,3
208585,195804,2.0,4,2,0
208586,195805,2.0,2,1,1
208587,195806,2.67,3,3,3
208588,195807,2.33,4,1,1
208593,195811,3.0,5,3,4
208595,195813,2.33,4,3,3
208602,195820,2.0,3,2,1
208605,195822,2.0,5,2,3
208606,195823,2.0,3,3,3
208607,195824,1.0,2,1,1
208609,195826,2.33,3,2,2
208610,195827,3.0,3,3,3
208611,195828,1.0,2,0,0
208612,195829,1.67,3,2,2
208613,195830,2.33,2,2,1
208615,195831,3.0,5,4,5
208616,195832,3.0,3,3,3
208617,195833,2.33,4,2,3
208619,195834,2.33,2,2,0
208620,195835,2.67,3,1,1
208623,195838,1.33,3,0,1
208624,195839,1.33,3,2,1
208627,195842,2.0,3,3,1
208628,195843,2.0,4,2,3
208630,195844,2.0,3,2,0
208633,195847,2.0,5,2,3
208634,195848,1.0,3,2,2
208636,195850,2.33,3,3,3
208641,195854,2.67,3,2,2
208642,195855,2.0,3,2,2
208645,195857,2.33,3,2,1
208648,195860,1.67,4,4,4
208649,195861,2.0,4,3,3
208651,195863,2.0,5,3,2
208653,195865,1.67,4,2,2
208657,195868,2.67,3,2,2
208659,195870,2.67,4,3,1
208661,195872,1.33,3,1,2
208662,195873,2.33,6,5,5
208663,195874,2.33,4,2,3
208664,195875,3.0,4,3,3
208667,195878,3.0,7,6,6
208682,195889,2.67,4,1,1
208683,195890,2.67,5,4,4
208684,195891,3.0,4,3,3
208689,195894,2.33,4,2,2
208690,195895,1.67,3,2,2
208691,195896,2.0,2,1,0
208692,195897,3.0,5,5,4
208696,195901,2.33,4,3,4
208699,195904,2.67,4,3,3
208700,195905,2.33,1,0,0
208701,195906,2.33,2,1,0
208703,195908,1.67,3,2,2
208706,195910,1.67,3,2,2
208710,195914,2.67,3,3,3
208711,195915,2.67,6,4,6
208714,195918,1.67,3,1,1
208715,195918,1.33,3,2,2
208717,195920,2.33,2,2,2
208718,195921,1.67,1,0,0
208719,195922,2.67,2,2,2
208720,195923,1.33,3,2,1
208722,195924,1.33,4,2,1
208726,195927,1.67,3,2,2
208727,195928,2.33,3,2,2
208729,195929,2.67,2,1,1
208730,195930,2.0,3,3,1
208739,195936,2.0,3,1,1
208742,195937,2.67,3,2,3
208743,195938,2.67,5,4,4
208745,195940,2.5,6,5,5
208758,195949,1.67,3,2,2
208761,195950,3.0,3,2,2
208767,195956,2.33,5,4,4
208768,195957,2.33,4,3,4
208771,195959,2.67,5,3,3
208778,195965,1.33,4,2,1
208782,195969,2.0,5,3,2
208789,195974,2.0,2,1,0
208795,195979,1.67,3,2,2
208798,195980,1.67,5,4,4
208799,195980,2.0,4,2,2
208803,195984,2.33,3,1,1
208809,195990,2.67,3,1,1
208812,195992,1.67,4,2,1
208813,195993,2.0,5,1,2
208815,195995,2.67,3,2,2
208817,195997,3.0,5,3,3
208820,196000,2.0,2,1,1
208828,196005,2.0,4,1,2
208832,196007,2.0,3,2,1
208833,196008,2.0,3,3,3
208837,196011,2.67,5,3,3
208838,196012,1.33,4,2,0
208839,196013,2.67,3,2,3
208841,196015,2.33,3,1,1
208842,196015,2.33,3,2,2
208845,196018,2.33,3,2,2
208847,196020,2.33,3,2,2
208848,196021,2.33,4,3,3
208857,196028,1.67,3,3,3
208859,196029,2.67,2,1,1
208861,196031,2.0,3,2,2
208863,196033,2.33,4,2,2
208864,196034,1.33,3,2,1
208869,196038,2.0,5,2,3
208872,196041,1.33,4,2,2
208882,196046,2.67,4,2,2
208884,196048,3.0,5,4,4
208885,196049,2.33,4,2,2
208886,196050,3.0,4,2,2
208891,196054,1.67,4,3,4
208892,196055,3.0,4,2,2
208895,196057,2.33,3,3,3
208897,196059,2.67,4,3,2
208902,196062,2.33,3,1,2
208903,196063,2.33,2,2,2
208904,196063,3.0,4,3,3
208905,196064,2.0,3,2,2
208913,196070,2.0,5,4,4
208916,196073,2.0,3,2,2
208917,196074,3.0,2,2,1
208919,196076,2.33,3,0,1
208920,196077,2.0,2,0,0
208921,196078,2.0,3,2,2
208924,196080,2.67,1,0,0
208926,196082,2.33,5,2,3
208930,196086,2.33,4,4,4
208934,196088,3.0,5,5,5
208935,196089,1.67,3,2,2
208936,196090,2.33,5,3,2
208946,196098,2.67,3,0,1
208950,196101,2.0,3,1,1
208951,196102,2.67,3,2,2
208955,196106,2.33,5,3,4
208959,196110,1.67,3,1,2
208960,196111,3.0,4,3,1
208964,196114,2.0,4,1,3
208969,196117,3.0,3,2,1
208978,196126,1.67,4,2,2
208982,196129,3.0,2,2,2
208984,196131,3.0,4,3,2
208988,196135,2.0,3,1,0
208995,196141,3.0,4,4,4
208997,196143,2.33,3,0,1
209002,196148,1.0,1,0,0
209005,196151,1.67,5,4,4
209007,196152,2.67,4,3,4
209009,196153,2.33,3,2,2
209014,196156,1.67,4,0,1
209019,196159,1.33,4,2,2
209023,196162,2.33,6,5,5
209029,196168,2.33,3,2,2
209030,196169,2.67,4,2,2
209032,196171,2.67,5,5,3
209034,196173,2.33,5,1,1
209036,196175,2.33,5,3,3
209039,196178,2.0,6,5,6
209042,196180,2.0,2,0,1
209048,196186,2.33,3,2,1
209052,196188,2.33,3,2,2
209054,196189,2.67,5,4,4
209057,196192,2.67,5,3,2
209060,196194,2.67,5,3,4
209063,196195,1.33,4,3,2
209067,196199,2.33,2,2,0
209068,196200,3.0,1,0,0
209072,196204,2.33,6,4,2
209075,196206,2.0,5,4,3
209076,196207,1.0,2,2,0
209077,196208,3.0,3,2,2
209079,196210,1.33,1,0,0
209080,196211,2.33,6,6,6
209081,196212,2.25,3,2,1
209083,196213,3.0,4,2,2
209086,196216,1.0,4,3,3
209090,196220,2.33,2,2,2
209094,196224,2.33,4,1,1
209097,196226,2.67,4,3,2
209098,196227,2.33,3,2,2
209101,196229,2.0,3,1,1
209104,196231,2.33,4,2,1
209107,196234,1.67,3,0,0
209109,196236,2.33,4,2,2
209111,196238,2.67,5,2,2
209112,196239,2.33,5,4,3
209116,196243,2.67,5,5,5
209118,196245,1.67,3,2,2
209119,196246,2.0,3,1,0
209121,196248,2.67,3,2,2
209124,196251,3.0,5,5,1
209130,196256,2.0,3,1,1
209133,196258,1.67,3,2,1
209136,196261,2.33,4,2,2
209141,196264,3.0,2,1,1
209142,196265,2.67,5,4,4
209143,196266,2.33,2,2,2
209144,196267,2.33,6,6,6
209147,196269,1.33,2,1,0
209149,196271,2.67,5,3,4
209152,196273,1.0,4,1,1
209157,196277,2.33,2,2,2
209159,196279,3.0,3,3,3
209166,196284,1.67,5,4,1
209168,196286,2.67,4,1,4
209171,196288,1.33,4,2,2
209173,196290,2.67,2,2,1
209177,196292,3.0,3,2,2
209178,196293,2.33,6,3,3
209180,196295,2.67,3,3,3
209183,196297,2.0,6,4,4
209185,196299,3.0,2,2,1
209187,196301,2.0,4,2,2
209188,196302,2.67,1,0,0
209191,196305,1.0,3,3,3
209193,196307,1.67,4,2,2
209197,196310,2.33,3,2,1
209198,196311,2.33,2,1,1
209199,196311,2.67,4,1,3
209201,196313,1.33,3,2,2
209207,196318,2.0,6,5,5
209208,196319,2.0,3,2,2
209213,196322,2.0,3,1,2
209217,196325,1.0,2,0,0
209219,196327,2.67,5,2,4
209221,196328,2.0,4,2,2
209222,196329,2.0,4,3,3
209223,196330,1.33,4,2,2
209225,196331,1.67,3,0,1
209226,196332,2.0,5,2,2
209228,196334,2.33,4,2,2
209231,196336,1.67,1,0,0
209232,196337,1.67,1,0,0
209241,196345,2.0,4,1,1
209244,196348,2.0,3,2,2
209247,196351,2.33,7,6,6
209248,196352,2.67,8,6,6
209251,196354,2.0,3,2,2
209254,196355,2.33,4,3,2
209258,196358,2.0,4,3,3
209259,196359,1.0,1,0,0
209264,196364,2.33,6,6,5
209265,196365,2.67,4,3,3
209267,196367,2.67,7,6,7
209268,196368,2.33,3,2,1
209269,196369,3.0,4,2,2
209272,196372,1.0,4,2,2
209274,196373,2.33,3,2,2
209275,196374,2.33,4,3,3
209278,196377,2.0,5,3,3
209279,196378,2.33,3,2,1
209281,196380,1.67,3,2,2
209284,196381,1.67,3,2,2
209288,196385,2.0,3,2,1
209290,196387,1.33,3,2,1
209292,196389,2.0,4,2,3
209294,196391,1.67,4,3,1
209299,196394,2.0,4,3,1
209301,196396,2.0,4,2,1
209302,196396,1.67,3,2,2
209305,196399,3.0,3,2,2
209308,196401,2.33,5,3,2
209310,196403,2.33,2,1,1
209312,196405,2.0,3,2,2
209314,196406,2.0,3,2,2
209316,196408,1.67,3,2,2
209318,196410,2.33,3,1,1
209321,196412,2.0,2,1,0
209322,196413,1.67,6,4,5
209325,196416,2.33,3,2,1
209326,196417,2.0,3,2,0
209329,196418,1.67,7,4,4
209330,196419,2.67,4,3,2
209331,196420,2.67,3,2,2
209333,196422,2.67,2,1,2
209334,196423,1.67,4,1,1
209335,196424,3.0,2,1,0
209340,196428,2.0,3,2,2
209342,196430,3.0,4,2,3
209350,196436,2.67,3,0,2
209351,196437,2.33,3,1,2
209352,196438,1.67,3,3,2
209354,196440,2.33,1,0,0
209355,196441,2.0,3,2,2
209364,196448,2.33,5,3,1
209365,196449,2.0,4,2,2
209366,196450,2.33,6,4,5
209368,196451,2.67,2,1,0
209369,196452,2.0,3,2,1
209371,196453,1.67,2,2,2
209373,196455,2.67,4,3,2
209375,196457,2.33,5,3,3
209376,196458,2.33,3,2,3
209381,196462,3.0,2,1,1
209383,196464,2.33,4,4,3
209386,196467,2.33,2,1,1
209387,196468,2.67,3,1,2
209389,196469,2.33,3,2,2
209390,196470,2.67,4,3,2
209391,196471,1.67,4,3,3
209397,196476,1.67,4,2,3
209398,196477,3.0,5,5,3
209400,196478,1.67,3,2,2
209401,196479,3.0,3,2,2
209404,196482,3.0,4,2,2
209405,196483,2.67,3,1,2
209406,196484,2.67,7,7,7
209408,196486,2.33,2,2,1
209410,196488,1.33,5,5,1
209411,196489,1.67,3,1,0
209412,196490,2.0,3,2,2
209413,196491,1.0,5,1,3
209415,196492,2.67,4,3,2
209416,196493,2.33,5,3,3
209417,196494,3.0,4,2,2
209421,196497,3.0,3,1,1
209427,196501,2.0,3,2,2
209428,196501,3.0,3,2,2
209431,196503,3.0,4,3,3
209435,196507,2.67,2,1,1
209437,196509,1.0,2,1,2
209439,196511,3.0,2,1,1
209440,196511,2.33,3,2,1
209443,196513,2.67,4,2,3
209446,196516,2.33,3,2,2
209448,196518,1.67,3,2,1
209449,196519,3.0,2,1,0
209451,196521,2.0,5,3,3
209452,196522,2.33,3,2,2
209454,196524,2.33,3,2,3
209455,196525,2.0,4,2,3
209457,196527,2.67,6,4,6
209458,196528,2.33,5,3,1
209460,196530,2.33,3,2,2
209462,196532,2.33,3,2,1
209463,196533,2.0,3,2,2
209464,196534,3.0,2,2,0
209466,196535,2.0,3,2,1
209470,196539,2.0,4,3,2
209474,196542,2.0,3,2,0
209475,196543,2.33,2,0,0
209478,196545,2.0,6,5,5
209480,196547,2.67,5,3,3
209484,196550,1.0,4,2,2
209485,196551,2.0,3,2,2
209486,196552,2.0,4,3,2
209487,196552,2.33,4,2,2
209495,196560,2.0,5,3,2
209496,196561,2.0,4,3,3
209497,196562,2.33,3,2,2
209500,196564,2.0,4,2,3
209502,196565,2.67,4,1,2
209503,196566,1.67,5,3,4
209505,196568,2.67,3,3,2
209506,196569,2.33,3,2,1
209515,196578,1.67,4,2,1
209517,196580,3.0,2,1,0
209518,196581,2.33,2,1,1
209519,196582,2.67,3,2,2
209523,196585,2.0,3,3,3
209526,196587,2.0,5,2,3
209531,196590,2.67,3,3,2
209535,196593,2.0,5,2,4
209538,196595,2.0,4,3,3
209550,196604,3.0,5,1,1
209552,196606,1.67,5,3,3
209555,196609,2.0,4,3,2
209557,196611,2.67,4,3,3
209562,196614,2.0,3,1,1
209565,196615,1.67,5,3,3
209566,196616,3.0,4,3,2
209569,196618,2.0,2,0,0
209571,196620,2.67,2,2,2
209574,196622,2.33,6,5,5
209576,196623,2.5,4,3,3
209577,196624,2.33,4,3,2
209580,196626,2.33,3,2,1
209582,196627,3.0,3,2,2
209585,196630,2.33,4,1,2
209586,196631,2.67,5,4,5
209589,196634,2.0,3,1,2
209590,196635,1.33,3,2,1
209594,196638,2.0,4,3,3
209595,196639,2.33,3,2,1
209597,196641,3.0,7,6,6
209601,196644,1.33,4,2,3
209607,196647,2.33,4,2,3
209609,196649,3.0,5,4,4
209611,196651,2.33,5,5,3
209613,196653,2.67,5,3,2
209614,196653,2.0,3,2,2
209615,196654,3.0,5,3,5
209618,196657,2.0,4,3,3
209619,196657,1.33,4,3,3
209623,196659,1.67,4,1,2
209628,196663,2.33,4,3,3
209631,196666,2.33,3,2,1
209632,196667,3.0,3,3,2
209634,196668,2.33,4,2,2
209636,196670,2.67,4,2,2
209643,196676,2.0,5,3,3
209645,196678,2.0,3,2,1
209651,196681,1.67,3,1,1
209653,196683,2.67,4,2,3
209654,196684,2.0,2,2,0
209656,196685,2.33,3,2,2
209657,196686,2.0,3,2,0
209661,196688,2.67,4,2,2
209662,196689,2.0,3,2,2
209665,196691,2.67,3,2,2
209666,196692,3.0,5,3,3
209667,196693,2.33,5,2,3
209670,196694,2.67,2,1,1
209672,196696,2.0,4,3,3
209673,196697,2.33,3,2,2
209674,196698,3.0,5,4,4
209681,196705,2.33,4,3,3
209682,196706,1.67,5,5,0
209685,196708,2.33,2,2,2
209687,196709,3.0,6,5,4
209688,196710,3.0,3,2,2
209690,196711,2.67,4,1,2
209692,196713,2.33,1,0,0
209693,196714,2.67,7,6,5
209701,196718,2.67,3,2,1
209703,196720,2.67,3,2,1
209711,196725,2.33,3,2,2
209713,196727,2.33,3,2,2
209714,196728,2.33,3,2,2
209716,196730,1.33,4,2,2
209717,196731,1.67,4,2,2
209719,196733,1.33,3,1,1
209722,196736,2.0,5,3,2
209724,196738,2.0,3,1,2
209725,196739,3.0,7,6,6
209727,196740,3.0,3,2,2
209730,196741,1.67,3,1,2
209732,196743,1.67,4,0,1
209735,196744,2.67,3,1,1
209736,196745,3.0,2,1,1
209739,196747,2.33,4,3,4
209740,196748,2.67,4,3,4
209745,196752,2.33,8,6,5
209747,196754,2.67,4,2,3
209750,196756,2.67,4,4,4
209751,196757,2.33,4,2,3
209752,196758,2.67,3,3,3
209753,196759,1.67,4,3,0
209755,196760,2.0,5,2,2
209756,196761,2.33,4,2,3
209759,196763,2.67,3,3,2
209760,196764,3.0,7,7,7
209763,196766,2.67,4,4,3
209769,196772,2.0,4,1,0
209776,196779,1.67,4,2,2
209782,196784,2.33,2,2,1
209783,196785,3.0,4,3,2
209786,196788,2.0,3,1,1
209792,196792,3.0,3,2,0
